category,folder_name,movie_name,year,relative_path,parse_status,note
原盘压制（华语）,线人.2010.CHINESE.1080p.BluRay.x264-HANDJOB,线人,2010,原盘压制（华语）/线人.2010.CHINESE.1080p.BluRay.x264-HANDJOB,OK,
原盘压制（华语）,缝纫机乐队.2017.4k.WEB-DL.x264.AAC-HQC,缝纫机乐队,2017,原盘压制（华语）/缝纫机乐队.2017.4k.WEB-DL.x264.AAC-HQC,OK,
原盘压制（华语）,羞羞的铁拳.2017.2160p.WEB-DL.HEVC.10bit.DV.DDP.2Audios-QHstudIo,羞羞的铁拳,2017,原盘压制（华语）/羞羞的铁拳.2017.2160p.WEB-DL.HEVC.10bit.DV.DDP.2Audios-QHstudIo,OK,
原盘压制（华语）,老师好.2019.HD1080P.X264.AAC.Mandarin.CHS.Mp4Ba,老师好,2019,原盘压制（华语）/老师好.2019.HD1080P.X264.AAC.Mandarin.CHS.Mp4Ba,OK,
原盘压制（华语）,老炮儿.2015.1080p.BluRay.x264-WiKi,老炮儿,2015,原盘压制（华语）/老炮儿.2015.1080p.BluRay.x264-WiKi,OK,
原盘压制（华语）,肉蒲团.极乐宝鉴.2011.CHINESE.DC.1080p.BluRay.x264.DD5.1-NOGRP,肉蒲团 极乐宝鉴,2011,原盘压制（华语）/肉蒲团.极乐宝鉴.2011.CHINESE.DC.1080p.BluRay.x264.DD5.1-NOGRP,OK,
原盘压制（华语）,脱单告急.2018 720p.HDRip Mandarin.HC CHI-ENG.H264.BONE,脱单告急,2018,原盘压制（华语）/脱单告急.2018 720p.HDRip Mandarin.HC CHI-ENG.H264.BONE,OK,
原盘压制（华语）,色戒.2007.Blu-Ray.1080p.DTS-HD.MA.7.1.x264-beAst,色戒,2007,原盘压制（华语）/色戒.2007.Blu-Ray.1080p.DTS-HD.MA.7.1.x264-beAst,OK,
原盘压制（华语）,花样年华.2000.Criterion.Collection.1080p.BluRay.x264.DTS-WiKi,花样年华,2000,原盘压制（华语）/花样年华.2000.Criterion.Collection.1080p.BluRay.x264.DTS-WiKi,OK,
原盘压制（华语）,芳华.2017.1080p.BluRay.x264.DTS-HD.MA.5.1-HDChina,芳华,2017,原盘压制（华语）/芳华.2017.1080p.BluRay.x264.DTS-HD.MA.5.1-HDChina,OK,
原盘压制（华语）,苏乞儿.2010.BluRay.1080p.DTS.2Audio.x264-CHD,苏乞儿,2010,原盘压制（华语）/苏乞儿.2010.BluRay.1080p.DTS.2Audio.x264-CHD,OK,
原盘压制（华语）,苏州河.2000.1080p.BluRay.x265.10bit.MNHD-FRDS,苏州河,2000,原盘压制（华语）/苏州河.2000.1080p.BluRay.x265.10bit.MNHD-FRDS,OK,
原盘压制（华语）,英雄本色.1986.BluRay.1080p.x264.DTS-HDChina,英雄本色,1986,原盘压制（华语）/英雄本色.1986.BluRay.1080p.x264.DTS-HDChina,OK,
原盘压制（华语）,英雄本色2.1987.1080p.BluRay.x264-MELiTE,英雄本色2,1987,原盘压制（华语）/英雄本色2.1987.1080p.BluRay.x264-MELiTE,OK,
原盘压制（华语）,菊豆.1990.BluRay.1080p.x264-HDChina,菊豆,1990,原盘压制（华语）/菊豆.1990.BluRay.1080p.x264-HDChina,OK,
原盘压制（华语）,落叶归根.Getting.Home.2007.CN.DVDRip.x264.2Audio.AC3.iNT-CDC,落叶归根 Getting Home,2007,原盘压制（华语）/落叶归根.Getting.Home.2007.CN.DVDRip.x264.2Audio.AC3.iNT-CDC,OK,
原盘压制（华语）,血观音.2017.1080p.BluRay.x264-WiKi,血观音,2017,原盘压制（华语）/血观音.2017.1080p.BluRay.x264-WiKi,OK,
原盘压制（华语）,西游伏妖篇.2017.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,西游伏妖篇,2017,原盘压制（华语）/西游伏妖篇.2017.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,OK,
原盘压制（华语）,西游降魔篇.2013.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,西游降魔篇,2013,原盘压制（华语）/西游降魔篇.2013.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,OK,
原盘压制（华语）,西虹市首富.2018.4K.WEB-DL.AVC.AAC-HQC,西虹市首富,2018,原盘压制（华语）/西虹市首富.2018.4K.WEB-DL.AVC.AAC-HQC,OK,
原盘压制（华语）,观音山.2010.2160p.WEB-DL.H265.AAC-BATWEB,观音山,2010,原盘压制（华语）/观音山.2010.2160p.WEB-DL.H265.AAC-BATWEB,OK,
原盘压制（华语）,解救吾先生.2015.1080p.BluRay.x264.DTS-HD.MA.5.1-RARBG,解救吾先生,2015,原盘压制（华语）/解救吾先生.2015.1080p.BluRay.x264.DTS-HD.MA.5.1-RARBG,OK,
原盘压制（华语）,警察故事.1985.BluRay.Remastered.1080p.x265.10bit.2Audio.MNHD-FRDS,警察故事,1985,原盘压制（华语）/警察故事.1985.BluRay.Remastered.1080p.x265.10bit.2Audio.MNHD-FRDS,OK,
原盘压制（华语）,警察故事.2013.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS.mkv,警察故事,2013,原盘压制（华语）/警察故事.2013.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS.mkv,OK,
原盘压制（华语）,警察故事2.1988.BluRay.Remastered.1080p.x265.10bit.2Audio.MNHD-FRDS,警察故事2,1988,原盘压制（华语）/警察故事2.1988.BluRay.Remastered.1080p.x265.10bit.2Audio.MNHD-FRDS,OK,
原盘压制（华语）,警察故事3：超级警察.1992.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,警察故事3：超级警察,1992,原盘压制（华语）/警察故事3：超级警察.1992.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,OK,
原盘压制（华语）,警察故事4：简单任务.1996.BluRay.1080p.x265.10bit.3Audio.MNHD-FRDS,警察故事4：简单任务,1996,原盘压制（华语）/警察故事4：简单任务.1996.BluRay.1080p.x265.10bit.3Audio.MNHD-FRDS,OK,
原盘压制（华语）,让子弹飞.2010.1080p.Blu-ray.DualAudio.DTS-HD.MA5.1.x264-HiS@beAst,让子弹飞,2010,原盘压制（华语）/让子弹飞.2010.1080p.Blu-ray.DualAudio.DTS-HD.MA5.1.x264-HiS@beAst,OK,
原盘压制（华语）,记忆大师.2017.4k.WEB-DL.x264.AAC-HQC,记忆大师,2017,原盘压制（华语）/记忆大师.2017.4k.WEB-DL.x264.AAC-HQC,OK,
原盘压制（华语）,证人.2008.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,证人,2008,原盘压制（华语）/证人.2008.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,OK,
原盘压制（华语）,误杀.2019.1080p.Blu-ray.DTS.x264-EDPH,误杀,2019,原盘压制（华语）/误杀.2019.1080p.Blu-ray.DTS.x264-EDPH,OK,
原盘压制（华语）,误杀2.2021.60fps.2160p.WEB-DL.AAC.H265-HDSWEB,误杀2,2021,原盘压制（华语）/误杀2.2021.60fps.2160p.WEB-DL.AAC.H265-HDSWEB,OK,
原盘压制（华语）,误杀3.2024.2160p.WEB-DL.H265.HQ.DTS5.1-HHWEB,误杀3,2024,原盘压制（华语）/误杀3.2024.2160p.WEB-DL.H265.HQ.DTS5.1-HHWEB,OK,
原盘压制（华语）,赌神.1989.BluRay.1080p.DTS.2Audio.x264-MTeam,赌神,1989,原盘压制（华语）/赌神.1989.BluRay.1080p.DTS.2Audio.x264-MTeam,OK,
原盘压制（华语）,走走停停.2024.60FPS.2160p.WEB-DL.H265.10bit.DDP5.1-GPTHD,走走停停,2024,原盘压制（华语）/走走停停.2024.60FPS.2160p.WEB-DL.H265.10bit.DDP5.1-GPTHD,OK,
原盘压制（华语）,越光宝盒.2010.BluRay.1080p.DTS.2Audio.x264-CHD,越光宝盒,2010,原盘压制（华语）/越光宝盒.2010.BluRay.1080p.DTS.2Audio.x264-CHD,OK,
原盘压制（华语）,跛豪.1991.CHINESE.1080p.BluRay.x264.DTS-CHD,跛豪,1991,原盘压制（华语）/跛豪.1991.CHINESE.1080p.BluRay.x264.DTS-CHD,OK,
原盘压制（华语）,踏血寻梅.2015.1080p.BluRay.x264-WiKi,踏血寻梅,2015,原盘压制（华语）/踏血寻梅.2015.1080p.BluRay.x264-WiKi,OK,
原盘压制（华语）,这个杀手不太冷静.2022.60fps.2160p.WEB-DL.DDP5.1.Atmos.AAC.H265-HDSWEB,这个杀手不太冷静,2022,原盘压制（华语）/这个杀手不太冷静.2022.60fps.2160p.WEB-DL.DDP5.1.Atmos.AAC.H265-HDSWEB,OK,
原盘压制（华语）,追凶者也.2016.1080p.WEB-DL.x264.AAC-SeeHD,追凶者也,2016,原盘压制（华语）/追凶者也.2016.1080p.WEB-DL.x264.AAC-SeeHD,OK,
原盘压制（华语）,追龙.2017.1080p.BluRay.x264.DTS-HD.MA.5.1-HDC,追龙,2017,原盘压制（华语）/追龙.2017.1080p.BluRay.x264.DTS-HD.MA.5.1-HDC,OK,
原盘压制（华语）,追龙2.贼王.2019.CHINESE.1080p.BluRay.x264.DD5.1-PbK,追龙2 贼王,2019,原盘压制（华语）/追龙2.贼王.2019.CHINESE.1080p.BluRay.x264.DD5.1-PbK,OK,
原盘压制（华语）,逃学威龙.1991.2160p.WEB-DL.AAC.2.0.HDR.H.265-Lee@CHDWEB,逃学威龙,1991,原盘压制（华语）/逃学威龙.1991.2160p.WEB-DL.AAC.2.0.HDR.H.265-Lee@CHDWEB,OK,
原盘压制（华语）,逃学威龙2.1992.2160p.WEB-DL.AAC.2.0.HDR.H.265-Lee@CHDWEB,逃学威龙2,1992,原盘压制（华语）/逃学威龙2.1992.2160p.WEB-DL.AAC.2.0.HDR.H.265-Lee@CHDWEB,OK,
原盘压制（华语）,逃学威龙3.1993.2160p.WEB-DL.AAC.2.0.HDR.H.265-Lee@CHDWEB,逃学威龙3,1993,原盘压制（华语）/逃学威龙3.1993.2160p.WEB-DL.AAC.2.0.HDR.H.265-Lee@CHDWEB,OK,
原盘压制（华语）,逆行人生.2024.2160p.HQ.WEB-DL.H265.60fps.DDP5.1-CHDWEB,逆行人生,2024,原盘压制（华语）/逆行人生.2024.2160p.HQ.WEB-DL.H265.60fps.DDP5.1-CHDWEB,OK,
原盘压制（华语）,道士下山.2015.CHINESE.1080p.BluRay.x264.DTS-HD.MA.5.1-RARBG,道士下山,2015,原盘压制（华语）/道士下山.2015.CHINESE.1080p.BluRay.x264.DTS-HD.MA.5.1-RARBG,OK,
原盘压制（华语）,那些年我们追过的女孩.2011.1080p.BluRay.x264.DTS-HDChina,那些年我们追过的女孩,2011,原盘压制（华语）/那些年我们追过的女孩.2011.1080p.BluRay.x264.DTS-HDChina,OK,
原盘压制（华语）,那人那山那狗.1999.1080p.bluray.x264-usury,那人那山那狗,1999,原盘压制（华语）/那人那山那狗.1999.1080p.bluray.x264-usury,OK,
原盘压制（华语）,邪不压正.2018.BluRay.1080p.x264.AC3-CMCT,邪不压正,2018,原盘压制（华语）/邪不压正.2018.BluRay.1080p.x264.AC3-CMCT,OK,
原盘压制（华语）,邻家特工.2010.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,邻家特工,2010,原盘压制（华语）/邻家特工.2010.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,OK,
原盘压制（华语）,重庆森林.1994.UHD.BluRay.2160p.x265.10bit.DV.HDR.DTS-HD.MA.5.1.mUHD-FRDS,重庆森林,1994,原盘压制（华语）/重庆森林.1994.UHD.BluRay.2160p.x265.10bit.DV.HDR.DTS-HD.MA.5.1.mUHD-FRDS,OK,
原盘压制（华语）,重案组.1993.REMASTERED.CHINESE.1080p.BluRay.x264.DTS-FGT,重案组,1993,原盘压制（华语）/重案组.1993.REMASTERED.CHINESE.1080p.BluRay.x264.DTS-FGT,OK,
原盘压制（华语）,金瓶梅.2008.CHINESE.1080p.BluRay.x264.DTS-FGT,金瓶梅,2008,原盘压制（华语）/金瓶梅.2008.CHINESE.1080p.BluRay.x264.DTS-FGT,OK,
原盘压制（华语）,金瓶梅2.爱的奴隶.2009.1080p.BluRay.x264-aBD,金瓶梅2 爱的奴隶,2009,原盘压制（华语）/金瓶梅2.爱的奴隶.2009.1080p.BluRay.x264-aBD,OK,
原盘压制（华语）,金装大酒店.1988.Blu-ray.1080p.x265.10bit.TrueHD.5.1-Dream,金装大酒店,1988,原盘压制（华语）/金装大酒店.1988.Blu-ray.1080p.x265.10bit.TrueHD.5.1-Dream,OK,
原盘压制（华语）,金陵十三钗.2011.BluRay.1080p.x265.10bit.MNHD-FRDS,金陵十三钗,2011,原盘压制（华语）/金陵十三钗.2011.BluRay.1080p.x265.10bit.MNHD-FRDS,OK,
原盘压制（华语）,钢的琴.2011.720p.HDTV.x264-NGB,钢的琴,2011,原盘压制（华语）/钢的琴.2011.720p.HDTV.x264-NGB,OK,
原盘压制（华语）,铁道飞虎.2016.BluRay.1080p.x265.10bit.MNHD-FRDS,铁道飞虎,2016,原盘压制（华语）/铁道飞虎.2016.BluRay.1080p.x265.10bit.MNHD-FRDS,OK,
原盘压制（华语）,银河写手.2024.2160p.WEB-DL.H265.HQ.60fps.DDP5.1-HHWEB,银河写手,2024,原盘压制（华语）/银河写手.2024.2160p.WEB-DL.H265.HQ.60fps.DDP5.1-HHWEB,OK,
原盘压制（华语）,锦衣卫.2010.1080p.BluRay.x264.DTS-FGT,锦衣卫,2010,原盘压制（华语）/锦衣卫.2010.1080p.BluRay.x264.DTS-FGT,OK,
原盘压制（华语）,门徒.2007.BluRay.1080p.x264.TrueHD.5.1-MTeam,门徒,2007,原盘压制（华语）/门徒.2007.BluRay.1080p.x264.TrueHD.5.1-MTeam,OK,
原盘压制（华语）,阳光普照.2019.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,阳光普照,2019,原盘压制（华语）/阳光普照.2019.1080p.NF.WEB-DL.DDP5.1.x264-NTG.mkv,OK,
原盘压制（华语）,阳光灿烂的日子.1994.1080p.WEB-DL.1080p.x265.10bit.MNHD-FRDS,阳光灿烂的日子,1994,原盘压制（华语）/阳光灿烂的日子.1994.1080p.WEB-DL.1080p.x265.10bit.MNHD-FRDS,OK,
原盘压制（华语）,除暴.2020.WEB-DL.1080p.H264.DD5.1.2Audio-HDSWEB,除暴,2020,原盘压制（华语）/除暴.2020.WEB-DL.1080p.H264.DD5.1.2Audio-HDSWEB,OK,
原盘压制（华语）,隐入尘烟.2022.1080p.WEB-DL.DDP5.1.AAC.H264-HDSWEB,隐入尘烟,2022,原盘压制（华语）/隐入尘烟.2022.1080p.WEB-DL.DDP5.1.AAC.H264-HDSWEB,OK,
原盘压制（华语）,集结号.2007.GER.BluRay.1080p.x264.DTS-CMCT,集结号,2007,原盘压制（华语）/集结号.2007.GER.BluRay.1080p.x264.DTS-CMCT,OK,
原盘压制（华语）,霍元甲.2006.BluRay.1080p.x265.10bit.MNHD-FRDS,霍元甲,2006,原盘压制（华语）/霍元甲.2006.BluRay.1080p.x265.10bit.MNHD-FRDS,OK,
原盘压制（华语）,霸王别姬.1993.BluRay.2160p.DTS-HD.MA5.1.HDR.DoVi.x265.10bit-DreamHD,霸王别姬,1993,原盘压制（华语）/霸王别姬.1993.BluRay.2160p.DTS-HD.MA5.1.HDR.DoVi.x265.10bit-DreamHD,OK,
原盘压制（华语）,青春派.2013.2160p.WEB-DL.H265.AAC-CTRLWEB,青春派,2013,原盘压制（华语）/青春派.2013.2160p.WEB-DL.H265.AAC-CTRLWEB,OK,
原盘压制（华语）,非诚勿扰.2008.Bluray.1080p.AC3 2Audio.x264-CHD,非诚勿扰,2008,原盘压制（华语）/非诚勿扰.2008.Bluray.1080p.AC3 2Audio.x264-CHD,OK,
原盘压制（华语）,革命者.2021.1080p.WEB-DL.AAC.H264-HDSWEB[PianYuan],革命者,2021,原盘压制（华语）/革命者.2021.1080p.WEB-DL.AAC.H264-HDSWEB[PianYuan],OK,
原盘压制（华语）,颐和园.2006.DVDRip,颐和园,2006,原盘压制（华语）/颐和园.2006.DVDRip,OK,
原盘压制（华语）,风中有朵雨做的云.2019.4K.WEB-DL.X264.DDP5.1.Mandarin.CHS.ENG-DYGC,风中有朵雨做的云,2019,原盘压制（华语）/风中有朵雨做的云.2019.4K.WEB-DL.X264.DDP5.1.Mandarin.CHS.ENG-DYGC,OK,
原盘压制（华语）,风声.2009.720p.BluRay.DTS.x264-EbP,风声,2009,原盘压制（华语）/风声.2009.720p.BluRay.DTS.x264-EbP,OK,
原盘压制（华语）,飞驰人生.2019.2160p.WEB-DL.H265.HQ.60fps.DDP5.1.Atmos-BATWEB,飞驰人生,2019,原盘压制（华语）/飞驰人生.2019.2160p.WEB-DL.H265.HQ.60fps.DDP5.1.Atmos-BATWEB,OK,
原盘压制（华语）,飞驰人生2.2024.2160p.60fps.V2.WEB-DL.HEVC.10bit.DTS5.1.6Audios-QHstudIo,飞驰人生2,2024,原盘压制（华语）/飞驰人生2.2024.2160p.60fps.V2.WEB-DL.HEVC.10bit.DTS5.1.6Audios-QHstudIo,OK,
原盘压制（华语）,飞驰人生3.2026.2160p.HQ.WEB-DL.H.265.HDR10.DTS5.1-AilMWeb,飞驰人生3,2026,原盘压制（华语）/飞驰人生3.2026.2160p.HQ.WEB-DL.H.265.HDR10.DTS5.1-AilMWeb,OK,
原盘压制（华语）,飞鹰计划.1991.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,飞鹰计划,1991,原盘压制（华语）/飞鹰计划.1991.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,OK,
原盘压制（华语）,飞龙再生.2003.BluRay.1080p.x265.10bit.3Audio.MNHD-FRDS.mkv,飞龙再生,2003,原盘压制（华语）/飞龙再生.2003.BluRay.1080p.x265.10bit.3Audio.MNHD-FRDS.mkv,OK,
原盘压制（华语）,饮食男女.1994.TW.BluRay.1080p.x264.FLAC-CMCT,饮食男女,1994,原盘压制（华语）/饮食男女.1994.TW.BluRay.1080p.x264.FLAC-CMCT,OK,
原盘压制（华语）,驴得水.2016.Special.1080p.WEBRip.x264.AAC-SeeHD,驴得水,2016,原盘压制（华语）/驴得水.2016.Special.1080p.WEBRip.x264.AAC-SeeHD,OK,
原盘压制（华语）,鬼子来了.2000.720p.x264.AC3-AHD,鬼子来了,2000,原盘压制（华语）/鬼子来了.2000.720p.x264.AC3-AHD,OK,
原盘压制（华语）,黄飞鸿之英雄有梦.2014.1080p.BluRay.x264.DTS-RARBG,黄飞鸿之英雄有梦,2014,原盘压制（华语）/黄飞鸿之英雄有梦.2014.1080p.BluRay.x264.DTS-RARBG,OK,
原盘压制（华语）,黑社会.2005.Bluray.1080p.DTSHD.2Audio.x264-CHD,黑社会,2005,原盘压制（华语）/黑社会.2005.Bluray.1080p.DTSHD.2Audio.x264-CHD,OK,
原盘压制（华语）,黑社会2.以和为贵.2006.Bluray.1080p.DTSHD.2Audio.x264-CHD,黑社会2 以和为贵,2006,原盘压制（华语）/黑社会2.以和为贵.2006.Bluray.1080p.DTSHD.2Audio.x264-CHD,OK,
原盘压制（华语）,龙门飞甲.2011.1080p.BluRay.x264.DTSHD.5.1-DDR,龙门飞甲,2011,原盘压制（华语）/龙门飞甲.2011.1080p.BluRay.x264.DTSHD.5.1-DDR,OK,
原盘压缩（外语）,007.大战皇家赌场.2006.UHD.BluRay.2160p.x265.DV.HDR.DTS-HD.MA.5.1.mUHD-FRDS.mUHD-FRDS,007 大战皇家赌场,2006,原盘压缩（外语）/007.大战皇家赌场.2006.UHD.BluRay.2160p.x265.DV.HDR.DTS-HD.MA.5.1.mUHD-FRDS.mUHD-FRDS,OK,
原盘压缩（外语）,007.大破天幕杀机.2012.2160p.UHD.BluRay.X265.10bit.HDR.DTS-HD.MA.7.1-IAMABLE,007 大破天幕杀机,2012,原盘压缩（外语）/007.大破天幕杀机.2012.2160p.UHD.BluRay.X265.10bit.HDR.DTS-HD.MA.7.1-IAMABLE,OK,
原盘压缩（外语）,007.大破量子危机.2008.2160p.UHD.BluRay.X265.10bit.HDR.DTS-HD.MA.7.1-IAMABLE,007 大破量子危机,2008,原盘压缩（外语）/007.大破量子危机.2008.2160p.UHD.BluRay.X265.10bit.HDR.DTS-HD.MA.7.1-IAMABLE,OK,
原盘压缩（外语）,007.幽灵党.2015.2160p.UHD.BluRay.X265.10bit.HDR.DTS-HD.MA.7.1-IAMABLE,007 幽灵党,2015,原盘压缩（外语）/007.幽灵党.2015.2160p.UHD.BluRay.X265.10bit.HDR.DTS-HD.MA.7.1-IAMABLE,OK,
原盘压缩（外语）,007.无暇赴死.2021.2160p.UHD.BluRay.x265.10bit.HDR.TrueHD.7.1.Atmos-CRAIGISSHIT,007 无暇赴死,2021,原盘压缩（外语）/007.无暇赴死.2021.2160p.UHD.BluRay.x265.10bit.HDR.TrueHD.7.1.Atmos-CRAIGISSHIT,OK,
原盘压缩（外语）,007.黑日危机.1999.INTERNAL.2160p.WEB.H265-DEFLATE,007 黑日危机,1999,原盘压缩（外语）/007.黑日危机.1999.INTERNAL.2160p.WEB.H265-DEFLATE,OK,
原盘压缩（外语）,12勇士.2018.UHD.BluRay.2160p.x265.10bit.HDR10.DTS-HD.MA.5.1-UBits,12勇士,2018,原盘压缩（外语）/12勇士.2018.UHD.BluRay.2160p.x265.10bit.HDR10.DTS-HD.MA.5.1-UBits,OK,
原盘压缩（外语）,1917.2019.2160p.BluRay.x265.10bit.SDR.DTS-HD.MA.TrueHD.7.1.Atmos-SWTYBLZ,1917,2019,原盘压缩（外语）/1917.2019.2160p.BluRay.x265.10bit.SDR.DTS-HD.MA.TrueHD.7.1.Atmos-SWTYBLZ,OK,
原盘压缩（外语）,2012.2009.UHD.BluRay.2160p.x265.10bit.HDR.3Audio.mUHD-FRDS,2012,2009,原盘压缩（外语）/2012.2009.UHD.BluRay.2160p.x265.10bit.HDR.3Audio.mUHD-FRDS,OK,
原盘压缩（外语）,6.45.2022.KOREAN.1080p.WEBRip.DDP5.1.x264-NOGRP,6 45,2022,原盘压缩（外语）/6.45.2022.KOREAN.1080p.WEBRip.DDP5.1.x264-NOGRP,OK,
原盘压缩（外语）,8英里.2002.NOR.UHD.BluRay.2160p.x265.10bit.HDR.DTS-HD.MA.7.1-CMCT,8英里,2002,原盘压缩（外语）/8英里.2002.NOR.UHD.BluRay.2160p.x265.10bit.HDR.DTS-HD.MA.7.1-CMCT,OK,
原盘压缩（外语）,9.11.总统作战室.Room.2021.2160p.ATVP.WEB-DL.DDP5.1.Atmos.DV.MP4.x265-DVSUX,9 11 总统作战室 Room,2021,原盘压缩（外语）/9.11.总统作战室.Room.2021.2160p.ATVP.WEB-DL.DDP5.1.Atmos.DV.MP4.x265-DVSUX,OK,
原盘压缩（外语）,E.T.外星人.1982.Bluray.1080p.x265.DTS-7.1.GREENOTEA,E T 外星人,1982,原盘压缩（外语）/E.T.外星人.1982.Bluray.1080p.x265.DTS-7.1.GREENOTEA,OK,
原盘压缩（外语）,F1.狂飙飞车.2025.USA.Repack.UHD.BluRay.2160p.x265.10bit.DoVi.HDR.TrueHD.7.1.2Audios-CMCT,F1 狂飙飞车,2025,原盘压缩（外语）/F1.狂飙飞车.2025.USA.Repack.UHD.BluRay.2160p.x265.10bit.DoVi.HDR.TrueHD.7.1.2Audios-CMCT,OK,
原盘压缩（外语）,GT赛车.极速狂飙.2023.UHD.BluRay.2160p.x265.10bit.DoVi.mUHD-FRDS,GT赛车 极速狂飙,2023,原盘压缩（外语）/GT赛车.极速狂飙.2023.UHD.BluRay.2160p.x265.10bit.DoVi.mUHD-FRDS,OK,
原盘压缩（外语）,NASA.and.SpaceXJourney.To.The.Future.2020.1080p.DSCP.WEBRip.AAC2.0.x264-playWEB,NASA and SpaceXJourney To The Future,2020,原盘压缩（外语）/NASA.and.SpaceXJourney.To.The.Future.2020.1080p.DSCP.WEBRip.AAC2.0.x264-playWEB,OK,
原盘压缩（外语）,V字仇杀队.2005.1080p.CEE.Bluray.x265.AAC(5.1).DTS.GREENOTEA,V字仇杀队,2005,原盘压缩（外语）/V字仇杀队.2005.1080p.CEE.Bluray.x265.AAC(5.1).DTS.GREENOTEA,OK,
原盘压缩（外语）,X战警.2000.1080p.BluRay.DTS.x265.10bit.Tigole,X战警,2000,原盘压缩（外语）/X战警.2000.1080p.BluRay.DTS.x265.10bit.Tigole,OK,
原盘压缩（外语）,X战警.天启.2016.1080p.BluRay.DTS.x265.10bit.Tigole,X战警 天启,2016,原盘压缩（外语）/X战警.天启.2016.1080p.BluRay.DTS.x265.10bit.Tigole,OK,
原盘压缩（外语）,X战警.第一战.2011.1080p.BluRay.x265.HEVC.10bit.AAC.5.1.Tigole,X战警 第一战,2011,原盘压缩（外语）/X战警.第一战.2011.1080p.BluRay.x265.HEVC.10bit.AAC.5.1.Tigole,OK,
原盘压缩（外语）,X战警.逆转未来.2014.1080p.BluRay.AAC6.2.x265.10bit.Tigole,X战警 逆转未来,2014,原盘压缩（外语）/X战警.逆转未来.2014.1080p.BluRay.AAC6.2.x265.10bit.Tigole,OK,
原盘压缩（外语）,X战警.黑凤凰.2019.1080p.BluRay.x264.DTS-HD.MA.7.1-FGT,X战警 黑凤凰,2019,原盘压缩（外语）/X战警.黑凤凰.2019.1080p.BluRay.x264.DTS-HD.MA.7.1-FGT,OK,
原盘压缩（外语）,X战警2.2003.1080p.BluRay.DTS.x265.10bit.Tigole,X战警2,2003,原盘压缩（外语）/X战警2.2003.1080p.BluRay.DTS.x265.10bit.Tigole,OK,
原盘压缩（外语）,X战警3.最后之战.2006.1080p.BluRay.DTS.x265.10bit.Tigole,X战警3 最后之战,2006,原盘压缩（外语）/X战警3.最后之战.2006.1080p.BluRay.DTS.x265.10bit.Tigole,OK,
原盘压缩（外语）,X特遣队.2016.THEATRICAL.2160p.BluRay.x265.10bit.SDR.DTS-HD.MA.TrueHD.7.1.Atmos-SWTYBLZ,X特遣队,2016,原盘压缩（外语）/X特遣队.2016.THEATRICAL.2160p.BluRay.x265.10bit.SDR.DTS-HD.MA.TrueHD.7.1.Atmos-SWTYBLZ,OK,
原盘压缩（外语）,X特遣队.全员集结.2021.2160p.UHD.BluRay.x265.10bit.HDR.DTS-HD.MA.TrueHD.7.1.Atmos-SWTYBLZ,X特遣队 全员集结,2021,原盘压缩（外语）/X特遣队.全员集结.2021.2160p.UHD.BluRay.x265.10bit.HDR.DTS-HD.MA.TrueHD.7.1.Atmos-SWTYBLZ,OK,
原盘压缩（外语）,一条狗的使命.2017.1080p.BluRay.x264.DTS-HDC,一条狗的使命,2017,原盘压缩（外语）/一条狗的使命.2017.1080p.BluRay.x264.DTS-HDC,OK,
原盘压缩（外语）,七宗罪.1995.UHD.BluRay.2160p.x265.10bit.DV.HDR.DTS-HD.MA.5.1.mUHD-FRDS,七宗罪,1995,原盘压缩（外语）/七宗罪.1995.UHD.BluRay.2160p.x265.10bit.DV.HDR.DTS-HD.MA.5.1.mUHD-FRDS,OK,
原盘压缩（外语）,万能钥匙.2005.BluRay.1080P.DTS-HD MA.5.1.x265.10bit-BBQDDQ,万能钥匙,2005,原盘压缩（外语）/万能钥匙.2005.BluRay.1080P.DTS-HD MA.5.1.x265.10bit-BBQDDQ,OK,
原盘压缩（外语）,三个火枪手.2011.1080p.BluRay.x264.DTS-FGT,三个火枪手,2011,原盘压缩（外语）/三个火枪手.2011.1080p.BluRay.x264.DTS-FGT,OK,
原盘压缩（外语）,三傻大闹宝莱坞.2009.1080p.Bluray.x265.AAC(5.1).DTS.GREENOTEA,三傻大闹宝莱坞,2009,原盘压缩（外语）/三傻大闹宝莱坞.2009.1080p.Bluray.x265.AAC(5.1).DTS.GREENOTEA,OK,
原盘压缩（外语）,三块广告牌.2017.2160p.UHD.BluRay.X265-IAMABLE,三块广告牌,2017,原盘压缩（外语）/三块广告牌.2017.2160p.UHD.BluRay.X265-IAMABLE,OK,
